Motif	Factor	Evidence	Curated
GFI1B_1 Gfi1b_transfac_M01058	GFI1B	TRANSFAC	Y
PRDM1_known1 PRDM1_1 BLIMP1_transfac_M01066	PRDM1	TRANSFAC	Y
GFI1_2 Gfi1_transfac_M01067	GFI1	TRANSFAC	Y
HF1H3B_1 UF1H3BETA_transfac_M01068	HF1H3B	TRANSFAC	Y
GZF1_1 GZF1_transfac_M01069	GZF1	TRANSFAC	Y
HIC1_1 HIC1_transfac_M01072	HIC1	TRANSFAC	Y
HIC1_2 HIC1_transfac_M01073	HIC1	TRANSFAC	Y
ZBTB16_1 PLZF_transfac_M01075	ZBTB16	TRANSFAC	Y
ZNF628_1 Zec_transfac_M01081	ZNF628	TRANSFAC	Y
BRCA1_known1 BRCA1_1 BRCA1:USF2_transfac_M01082	BRCA1	TRANSFAC	Y
ZBTB7A_known1 ZBTB7A_1 LRF_transfac_M01100	ZBTB7A	TRANSFAC	Y
OVOL2_1 MOVO-B_transfac_M01104	OVOL2	TRANSFAC	Y
ZNF350_1 ZBRK1_transfac_M01105	ZNF350	TRANSFAC	Y
HOXA7_1 HOXA7_transfac_M01108	HOXA7	TRANSFAC	Y
ZNF589_1 SZF1-1_transfac_M01109	ZNF589	TRANSFAC	Y
RBPJ_1 RBP-Jkappa_transfac_M01111	RBPJ	TRANSFAC	Y
RBPJ_2 RBP-Jkappa_transfac_M01112	RBPJ	TRANSFAC	Y
CACD_2 CACD_transfac_M01113	CACD	TRANSFAC	Y
CLOCK::ARNTL_1 CLOCK:BMAL_transfac_M01116	CLOCK	TRANSFAC	Y
CLOCK::ARNTL_1 CLOCK:BMAL_transfac_M01116	ARNTL	TRANSFAC	Y
OTX_1 OTX_transfac_M01117	OTX	TRANSFAC	Y
WT1_1 WT1_transfac_M01118	WT1	TRANSFAC	Y
ZBTB33_known1 ZBTB33_1 KAISO_transfac_M01119	ZBTB33	TRANSFAC	Y
ZNF219_1 ZNF219_transfac_M01122	ZNF219	TRANSFAC	Y
NANOG_known1 NANOG_1 Nanog_transfac_M01123	NANOG	TRANSFAC	Y
POU5F1_known1 POU5F1_1 Oct-4-(POU5F1)_transfac_M01124	POU5F1	TRANSFAC	Y
POU5F1_known2 POU5F1_2 Oct-4-(POU5F1)_transfac_M01125	POU5F1	TRANSFAC	Y
SOX10_1 SOX10_transfac_M01131	SOX10	TRANSFAC	Y
NR5A1_2 SF1_transfac_M01132	NR5A1	TRANSFAC	Y
FOXO3_2 FOXO3A_transfac_M01137	FOXO3	TRANSFAC	Y
RORA_3 RORalpha_transfac_M01138	RORA	TRANSFAC	Y
NR5A2_1 LRH1_transfac_M01142	NR5A2	TRANSFAC	Y
MYC_known13 MYC_2 c-Myc_transfac_M01145	MYC	TRANSFAC	Y
DMRT1_1 DMRT1_transfac_M01146	DMRT1	TRANSFAC	Y
DMRT2_1 DMRT2_transfac_M01147	DMRT2	TRANSFAC	Y
DMRT3_1 DMRT3_transfac_M01148	DMRT3	TRANSFAC	Y
DMRTA1_1 DMRT4_transfac_M01149	DMRTA1	TRANSFAC	Y
DMRTA2_1 DMRT5_transfac_M01150	DMRTA2	TRANSFAC	Y
DMRTC2_1 DMRT7_transfac_M01151	DMRTC2	TRANSFAC	Y
RXRA_known3 RXRA_1 RXR-(PXR:RXR)_transfac_M01152	RXRA	TRANSFAC	Y
RXRA_known4 RXRA_2 PXR-(PXR:RXR)_transfac_M01153	RXRA	TRANSFAC	Y
MYC_known14 MYC_3 c-Myc_transfac_M01154	MYC	TRANSFAC	Y
TFAP2_known8 TFAP2A_4 TFAP2A_jaspar_MA0003.1	TFAP2A	JASPAR	Y
ARNT_3 Arnt_jaspar_MA0004.1	Arnt	JASPAR	Y
AHR::ARNT_3 Arnt::Ahr_jaspar_MA0006.1	Ahr	JASPAR	Y
AHR::ARNT_3 Arnt::Ahr_jaspar_MA0006.1	arnt	JASPAR	Y
NR3C1_known13 AR_6 Ar_jaspar_MA0007.1	Ar	JASPAR	Y
T_2 T_jaspar_MA0009.1	T	JASPAR	Y
PAX5_known4 PAX5_3 Pax5_jaspar_MA0014.1	Pax5	JASPAR	Y
HNF4_known13 NR2F1_1 NR2F1_jaspar_MA0017.1	NR2F1	JASPAR	Y
DDIT3::CEBPA_2 Ddit3::Cebpa_jaspar_MA0019.1	Ddit3	JASPAR	Y
DDIT3::CEBPA_2 Ddit3::Cebpa_jaspar_MA0019.1	cebpa	JASPAR	Y
E2F_known22 E2F1_20 E2F1_jaspar_MA0024.1	E2f1	JASPAR	Y
NFIL3_2 NFIL3_jaspar_MA0025.1	NFIL3	JASPAR	Y
EN1_2 En1_jaspar_MA0027.1	En1	JASPAR	Y
ETS_known7 ELK1_3 ELK1_jaspar_MA0028.1	ELK1	JASPAR	Y
RUNX1_8 Evi1_jaspar_MA0029.1	Runx1	JASPAR	Y
FOXF2_2 FOXF2_jaspar_MA0030.1	FOXF2	JASPAR	Y
FOXD1_2 FOXD1_jaspar_MA0031.1	FOXD1	JASPAR	Y
FOXC1_2 FOXC1_jaspar_MA0032.1	FOXC1	JASPAR	Y
FOXL1_2 FOXL1_jaspar_MA0033.1	FOXL1	JASPAR	Y
GATA_known12 GATA2_2 GATA2_jaspar_MA0036.1	GATA2	JASPAR	Y
GATA_known13 GATA3_2 GATA3_jaspar_MA0037.1	GATA3	JASPAR	Y
GFI1_3 Gfi_jaspar_MA0038.1	Gfi1	JASPAR	Y
FOXQ1_2 Foxq1_jaspar_MA0040.1	Foxq1	JASPAR	Y
FOXD3_2 Foxd3_jaspar_MA0041.1	Foxd3	JASPAR	Y
FOXI1_2 FOXI1_jaspar_MA0042.1	FOXI1	JASPAR	Y
HLF_2 HLF_jaspar_MA0043.1	HLF	JASPAR	Y
HNF1A_1 HNF1A_jaspar_MA0046.1	HNF1A	JASPAR	Y
NHLH1_3 NHLH1_jaspar_MA0048.1	NHLH1	JASPAR	Y
IRF_known9 IRF1_3 IRF1_jaspar_MA0050.1	IRF1	JASPAR	Y
IRF_known10 IRF2_2 IRF2_jaspar_MA0051.1	IRF2	JASPAR	Y
MEF2_known11 MEF2A_4 MEF2A_jaspar_MA0052.1	MEF2A	JASPAR	Y
MYF_1 Myf_jaspar_MA0055.1	Myf	JASPAR	Y
MZF1_3 MZF1:1-4_jaspar_MA0056.1	MZF1	JASPAR	Y
MZF1_4 MZF1:5-13_jaspar_MA0057.1	MZF1	JASPAR	Y
MYC_known15 MAX_2 MAX_jaspar_MA0058.1	MAX	JASPAR	Y
MYC_known16 MYC::MAX_5 MYC::MAX_jaspar_MA0059.1	MYC	JASPAR	Y
MYC_known16 MYC::MAX_5 MYC::MAX_jaspar_MA0059.1	MAX	JASPAR	Y
NFY_known6 NFYA_1 NFYA_jaspar_MA0060.1	NFYA	JASPAR	Y
NFKB_known7 NFKB_5 NF-kappaB_jaspar_MA0061.1	NFKB	JASPAR	Y
NKX2-5_4 Nkx2-5_jaspar_MA0063.1	Nkx2-5	JASPAR	Y
RXRA_known5 PPARG_3 PPARG_jaspar_MA0066.1	PPARG	JASPAR	Y
PAX2_3 Pax2_jaspar_MA0067.1	Pax2	JASPAR	Y
PAX4_5 Pax4_jaspar_MA0068.1	Pax4	JASPAR	Y
PAX6_3 Pax6_jaspar_MA0069.1	Pax6	JASPAR	Y
PBX1_4 PBX1_jaspar_MA0070.1	PBX1	JASPAR	Y
RORA_4 RORA:1_jaspar_MA0071.1	RORA	JASPAR	Y
RORA_5 RORA:2_jaspar_MA0072.1	RORA	JASPAR	Y
RREB1_2 RREB1_jaspar_MA0073.1	RREB1	JASPAR	Y
VDR_4 RXRA::VDR_jaspar_MA0074.1	VDR	JASPAR	Y
PRRX2_2 Prrx2_jaspar_MA0075.1	Prrx2	JASPAR	Y
ELK4_1 ELK4_jaspar_MA0076.1	ELK4	JASPAR	Y
SOX9_2 SOX9_jaspar_MA0077.1	SOX9	JASPAR	Y
SOX17_2 Sox17_jaspar_MA0078.1	Sox17	JASPAR	Y
SPIB_1 SPIB_jaspar_MA0081.1	SPIB	JASPAR	Y
SRF_known7 SRF_7 SRF_jaspar_MA0083.1	SRF	JASPAR	Y
SRY_3 SRY_jaspar_MA0084.1	SRY	JASPAR	Y
SOX5_2 Sox5_jaspar_MA0087.1	Sox5	JASPAR	Y
ZNF143_known1 ZNF143_1 znf143_jaspar_MA0088.1	Znf143	JASPAR	Y
NFE2L1::MAFG_2 NFE2L1::MafG_jaspar_MA0089.1	NFE2L1	JASPAR	Y
NFE2L1::MAFG_2 NFE2L1::MafG_jaspar_MA0089.1	MAFG	JASPAR	Y
TEAD1_2 TEAD1_jaspar_MA0090.1	TEAD1	JASPAR	Y
TAL1_known5 TAL1_5 TAL1::TCF3_jaspar_MA0091.1	TAL1	JASPAR	Y
HAND1_2 Hand1::Tcfe2a_jaspar_MA0092.1	Hand1	JASPAR	Y
MYC_known17 USF1_1 USF1_jaspar_MA0093.1	USF1	JASPAR	Y
YY1_known6 YY1_6 YY1_jaspar_MA0095.1	YY1	JASPAR	Y
ETS_known8 ETS1_3 ETS1_jaspar_MA0098.1	ETS1	JASPAR	Y
MYB_5 Myb_jaspar_MA0100.1	Myb	JASPAR	Y
REL_2 REL_jaspar_MA0101.1	REL	JASPAR	Y
ZEB1_known5 ZEB1_5 ZEB1_jaspar_MA0103.1	ZEB1	JASPAR	Y
NFKB_known8 NFKB1_2 NFKB1_jaspar_MA0105.1	NFKB1	JASPAR	Y
TP53_4 TP53_jaspar_MA0106.1	TP53	JASPAR	Y
NFKB_known9 RELA_2 RELA_jaspar_MA0107.1	RELA	JASPAR	Y
TATA_known5 TBP_5 TBP_jaspar_MA0108.2	TBP	JASPAR	Y
HLTF_1 Hltf_jaspar_MA0109.1	Hltf	JASPAR	Y
SPZ1_2 Spz1_jaspar_MA0111.1	Spz1	JASPAR	Y
NR3C1_known14 NR3C1_6 NR3C1_jaspar_MA0113.1	NR3C1	JASPAR	Y
HNF4_known14 HNF4A_7 HNF4A_jaspar_MA0114.1	HNF4A	JASPAR	Y
RXRA_known6 RXRA_3 NR1H2::RXRA_jaspar_MA0115.1	RXRA	JASPAR	Y
ZNF423_2 Zfp423_jaspar_MA0116.1	Znf423	JASPAR	Y
MAF_known3 MAFB_1 Mafb_jaspar_MA0117.1	Mafb	JASPAR	Y
NR2E1::NFIC_1 TLX1::NFIC_jaspar_MA0119.1	NR2E1	JASPAR	Y
NR2E1::NFIC_1 TLX1::NFIC_jaspar_MA0119.1	NFIC	JASPAR	Y
NKX3-2_1 Nkx3-2_jaspar_MA0122.1	Nkx3-2	JASPAR	Y
NKX3-1_2 NKX3-1_jaspar_MA0124.1	NKX3-1	JASPAR	Y
NOBOX_1 Nobox_jaspar_MA0125.1	Nobox	JASPAR	Y
ZNF354C_1 ZNF354C_jaspar_MA0130.1	ZNF354C	JASPAR	Y
HINFP_1 MIZF_jaspar_MA0131.1	HINFP	JASPAR	Y
PDX1_3 Pdx1_jaspar_MA0132.1	Pdx1	JASPAR	Y
BRCA1_known2 BRCA1_2 BRCA1_jaspar_MA0133.1	BRCA1	JASPAR	Y
LHX3_2 Lhx3_jaspar_MA0135.1	Lhx3	JASPAR	Y
ELF5_1 ELF5_jaspar_MA0136.1	ELF5	JASPAR	Y
CTCF_known1 CTCF_1 CTCF_jaspar_MA0139.1	CTCF	JASPAR	Y
GATA_known14 GATA_3 Tal1::Gata1_jaspar_MA0140.1	Gata	JASPAR	Y
ESRRB_1 Esrrb_jaspar_MA0141.1	Esrrb	JASPAR	Y
POU5F1_known3 POU5F1_3 Pou5f1_jaspar_MA0142.1	Pou5f1	JASPAR	Y
SOX2_1 Sox2_jaspar_MA0143.1	Sox2	JASPAR	Y
STAT_known16 STAT3_3 Stat3_jaspar_MA0144.1	Stat3	JASPAR	Y
TFCP2L1_1 Tcfcp2l1_jaspar_MA0145.1	Tfcp2l1	JASPAR	Y
ZFX_1 Zfx_jaspar_MA0146.1	Zfx	JASPAR	Y
MYC_known18 MYC_4 Myc_jaspar_MA0147.1	Myc	JASPAR	Y
FOXA_known5 FOXA1_2 FOXA1_jaspar_MA0148.1	FOXA1	JASPAR	Y
EWSR1::FLI1_1 EWSR1-FLI1_jaspar_MA0149.1	EWSR1	JASPAR	Y
EWSR1::FLI1_1 EWSR1-FLI1_jaspar_MA0149.1	FLI1	JASPAR	Y
ETS_known9 GABPA_1 GABPA_jaspar_MA0062.2	GABPA	JASPAR	Y
GATA_known15 GATA1_6 Gata1_jaspar_MA0035.2	Gata1	JASPAR	Y
KLF4_1 Klf4_jaspar_MA0039.2	Klf4	JASPAR	Y
REST_known4 REST_4 REST_jaspar_MA0138.2	REST	JASPAR	Y
RUNX1_9 RUNX1_jaspar_MA0002.2	RUNX1	JASPAR	Y
STAT_known17 STAT1_4 STAT1_jaspar_MA0137.2	STAT1	JASPAR	Y
MYCN_2 Mycn_jaspar_MA0104.2	Mycn	JASPAR	Y
FOXA_known6 FOXA2_2 Foxa2_jaspar_MA0047.2	Foxa2	JASPAR	Y
ESRRA_known4 ESR1_3 ESR1_jaspar_MA0112.2	ESR1	JASPAR	Y
RXRA_known7 PPARG_4 PPARG::RXRA_jaspar_MA0065.2	PPARG	JASPAR	Y
NFE2L2_3 NFE2L2_jaspar_MA0150.1	NFE2L2	JASPAR	Y
ARID3A_1 ARID3A_jaspar_MA0151.1	ARID3A	JASPAR	Y
NFATC2_1 NFATC2_jaspar_MA0152.1	NFATC2	JASPAR	Y
HNF1B_1 HNF1B_jaspar_MA0153.1	HNF1B	JASPAR	Y
EBF1_known3 EBF1_3 EBF1_jaspar_MA0154.1	EBF1	JASPAR	Y
INSM1_1 INSM1_jaspar_MA0155.1	INSM1	JASPAR	Y
FEV_1 FEV_jaspar_MA0156.1	FEV	JASPAR	Y
FOXO3_3 FOXO3_jaspar_MA0157.1	FOXO3	JASPAR	Y
HOXA5_2 HOXA5_jaspar_MA0158.1	HOXA5	JASPAR	Y
RXRA_known8 RXRA_4 RXR::RAR:DR5_jaspar_MA0159.1	RXRA	JASPAR	Y
NR4A_known1 NR4A2_1 NR4A2_jaspar_MA0160.1	NR4A2	JASPAR	Y
NFIC_4 NFIC_jaspar_MA0161.1	NFIC	JASPAR	Y
EGR1_known5 EGR1_2 Egr1_jaspar_MA0162.1	Egr1	JASPAR	Y
PLAG1_1 PLAG1_jaspar_MA0163.1	PLAG1	JASPAR	Y
NR2E3_1 Nr2e3_jaspar_MA0164.1	Nr2e3	JASPAR	Y
SPI1_known2 SPI1_2 SPI1_jaspar_MA0080.2	SPI1	JASPAR	Y
ATF3_known15 CREB1_10 CREB1_jaspar_MA0018.2	CREB1	JASPAR	Y
AP1_known10 AP1_1 AP1_jaspar_MA0099.2	AP1	JASPAR	Y
SP1_known7 SP1_6 SP1_jaspar_MA0079.2	SP1	JASPAR	Y
CEBPA_2 CEBPA_jaspar_MA0102.2	CEBPA	JASPAR	Y
ESR2_1 ESR2_jaspar_MA0258.1	ESR2	JASPAR	Y
HIF1A::ARNT_1 HIF1A::ARNT_jaspar_MA0259.1	HIF1A	JASPAR	Y
HIF1A::ARNT_1 HIF1A::ARNT_jaspar_MA0259.1	ARNT	JASPAR	Y
SOX10_2 SOX10_jaspar_MA0442.1	SOX10	JASPAR	Y
POU2F2_known13 POU2F1_11 Oct-1_bulyk_nbt06-Oct-1	Pou2f1	PBM	N
EGR1_known6 EGR1_3 Zif268_bulyk_nbt06-Zif268	Egr1	PBM	N
ARID3A_2 Arid3a_bulyk_sc09-primary	Arid3a	PBM	N
ARID5A_1 Arid5a_bulyk_sc09-primary	Arid5a	PBM	N
ASCL2_1 Ascl2_bulyk_sc09-primary	Ascl2	PBM	N
ATF3_known16 ATF1_4 Atf1_bulyk_sc09-primary	Atf1	PBM	N
BBX_1 Bbx_bulyk_sc09-primary	Bbx	PBM	N
BCL6B_1 Bcl6b_bulyk_sc09-primary	Bcl6b	PBM	N
BHLHE40_known2 BHLHE40_2 Bhlhb2_bulyk_sc09-primary	Bhlhe40	PBM	N
E2F2_1 E2F2_bulyk_sc09-primary	E2f2	PBM	N
E2F_known23 E2F3_1 E2F3_bulyk_sc09-primary	E2f3	PBM	N
EGR1_known7 EGR1_4 Egr1_bulyk_sc09-primary	Egr1	PBM	N
EHF_1 Ehf_bulyk_sc09-primary	Ehf	PBM	N
ELF3_1 Elf3_bulyk_sc09-primary	Elf3	PBM	N
EOMES_1 Eomes_bulyk_sc09-primary	Eomes	PBM	N
ESRRA_known5 ESRRA_2 Esrra_bulyk_sc09-primary	Esrra	PBM	N
FOXA_known7 FOXA2_3 Foxa2_bulyk_sc09-primary	Foxa2	PBM	N
FOXJ1_2 Foxj1_bulyk_sc09-primary	Foxj1	PBM	N
FOXJ3_1 Foxj3_bulyk_sc09-primary	Foxj3	PBM	N
FOXK1_1 Foxk1_bulyk_sc09-primary	Foxk1	PBM	N
FOXL1_3 Foxl1_bulyk_sc09-primary	Foxl1	PBM	N
ETS_known10 GABPA_2 Gabpa_bulyk_sc09-primary	Gabpa	PBM	N
GATA_known16 GATA3_3 Gata3_bulyk_sc09-primary	Gata3	PBM	N
GATA_known17 GATA5_1 Gata5_bulyk_sc09-primary	Gata5	PBM	N
GATA_known18 GATA6_2 Gata6_bulyk_sc09-primary	Gata6	PBM	N
GCM1_1 Gcm1_bulyk_sc09-primary	Gcm1	PBM	N
GLIS2_1 Glis2_bulyk_sc09-primary	Glis2	PBM	N
ZSCAN4_1 Gm397_bulyk_sc09-primary	Zscan4	PBM	N
GMEB1_1 Gmeb1_bulyk_sc09-primary	Gmeb1	PBM	N
HBP1_1 Hbp1_bulyk_sc09-primary	Hbp1	PBM	N
HIC1_3 Hic1_bulyk_sc09-primary	Hic1	PBM	N
HNF4_known15 HNF4A_8 Hnf4a_bulyk_sc09-primary	Hnf4a	PBM	N
HOXA3_2 Hoxa3_bulyk_sc09-primary	Hoxa3	PBM	N
ARHGEF12_1 IRC900814_bulyk_sc09-primary	Arhgef12	PBM	N
IRF_known11 IRF3_1 Irf3_bulyk_sc09-primary	Irf3	PBM	N
IRF4_1 Irf4_bulyk_sc09-primary	Irf4	PBM	N
IRF_known12 IRF5_1 Irf5_bulyk_sc09-primary	Irf5	PBM	N
IRF6_1 Irf6_bulyk_sc09-primary	Irf6	PBM	N
IRF_known13 IRF9_2 Isgf3g_bulyk_sc09-primary	Irf9	PBM	N
JDP2_1 Jundm2_bulyk_sc09-primary	Jdp2	PBM	N
KLF7_1 Klf7_bulyk_sc09-primary	Klf7	PBM	N
TCF7L2_known5 LEF1_4 Lef1_bulyk_sc09-primary	Lef1	PBM	N
MAF_known4 MAFB_2 Mafb_bulyk_sc09-primary	Mafb	PBM	N
MAF_known5 MAFK_1 Mafk_bulyk_sc09-primary	Mafk	PBM	N
MYC_known19 MAX_3 Max_bulyk_sc09-primary	Max	PBM	N
MTF1_2 Mtf1_bulyk_sc09-primary	Mtf1	PBM	N
MYB_6 Myb_bulyk_sc09-primary	Myb	PBM	N
MYBL1_1 Mybl1_bulyk_sc09-primary	Mybl1	PBM	N
MYF6_1 Myf6_bulyk_sc09-primary	Myf6	PBM	N
NKX3-1_3 Nkx3-1_bulyk_sc09-primary	Nkx3-1	PBM	N
NR2F2_2 Nr2f2_bulyk_sc09-primary	Nr2f2	PBM	N
OSR1_1 Osr1_bulyk_sc09-primary	Osr1	PBM	N
OSR2_1 Osr2_bulyk_sc09-primary	Osr2	PBM	N
PLAGL1_1 Plagl1_bulyk_sc09-primary	Plagl1	PBM	N
RARA_1 Rara_bulyk_sc09-primary	Rara	PBM	N
RFX3_1 Rfx3_bulyk_sc09-primary	Rfx3	PBM	N
RFX5_known5 RFX4_1 Rfx4_bulyk_sc09-primary	Rfx4	PBM	N
RFX7_1 Rfxdc2_bulyk_sc09-primary	Rfx7	PBM	N
RXRA_known9 RXRA_5 Rxra_bulyk_sc09-primary	Rxra	PBM	N
SPI1_known3 SPI1_3 Sfpi1_bulyk_sc09-primary	Spi1	PBM	N
SIX5_known1 SIX6_1 Six6_bulyk_sc09-primary	Six6	PBM	N
SMAD3_2 Smad3_bulyk_sc09-primary	Smad3	PBM	N
SOX11_1 Sox11_bulyk_sc09-primary	Sox11	PBM	N
SOX12_1 Sox12_bulyk_sc09-primary	Sox12	PBM	N
SOX13_1 Sox13_bulyk_sc09-primary	Sox13	PBM	N
SOX14_1 Sox14_bulyk_sc09-primary	Sox14	PBM	N
SOX15_1 Sox15_bulyk_sc09-primary	Sox15	PBM	N
SOX17_3 Sox17_bulyk_sc09-primary	Sox17	PBM	N
SOX18_1 Sox18_bulyk_sc09-primary	Sox18	PBM	N
SOX1_1 Sox1_bulyk_sc09-primary	Sox1	PBM	N
SOX21_1 Sox21_bulyk_sc09-primary	Sox21	PBM	N
SOX30_1 Sox30_bulyk_sc09-primary	Sox30	PBM	N
SOX4_1 Sox4_bulyk_sc09-primary	Sox4	PBM	N
SOX5_3 Sox5_bulyk_sc09-primary	Sox5	PBM	N
SOX7_1 Sox7_bulyk_sc09-primary	Sox7	PBM	N
SOX8_1 Sox8_bulyk_sc09-primary	Sox8	PBM	N
SP100_1 Sp100_bulyk_sc09-primary	Sp100	PBM	N
SP4_1 Sp4_bulyk_sc09-primary	Sp4	PBM	N
SPDEF_1 Spdef_bulyk_sc09-primary	Spdef	PBM	N
SRF_known8 SRF_8 Srf_bulyk_sc09-primary	Srf	PBM	N
SRY_4 Sry_bulyk_sc09-primary	Sry	PBM	N
TATA_known6 TBP_6 Tbp_bulyk_sc09-primary	Tbp	PBM	N
HNF1A_2 Tcf1_bulyk_sc09-primary	Hnf1a	PBM	N
TCF7L1_1 Tcf3_bulyk_sc09-primary	Tcf7l1	PBM	N
TCF7_1 Tcf7_bulyk_sc09-primary	Tcf7	PBM	N
TCF7L2_known6 TCF7L2_2 Tcf7l2_bulyk_sc09-primary	Tcf7l2	PBM	N
TFAP2_known9 TFAP2A_5 Tcfap2a_bulyk_sc09-primary	Tfap2a	PBM	N
TFAP2B_1 Tcfap2b_bulyk_sc09-primary	Tfap2b	PBM	N
TFAP2_known10 TFAP2C_2 Tcfap2c_bulyk_sc09-primary	Tfap2c	PBM	N
TFAP2E_1 Tcfap2e_bulyk_sc09-primary	Tfap2e	PBM	N
TCF3_6 Tcfe2a_bulyk_sc09-primary	Tcf3	PBM	N
ZBTB12_1 Zbtb12_bulyk_sc09-primary	Zbtb12	PBM	N
ZBTB3_1 Zbtb3_bulyk_sc09-primary	Zbtb3	PBM	N
ZBTB7A_known2 ZBTB7B_1 Zbtb7b_bulyk_sc09-primary	Zbtb7b	PBM	N
ZNF35_1 Zfp105_bulyk_sc09-primary	Zfp105	PBM	N
ZNF8_1 Zfp128_bulyk_sc09-primary	Zfp128	PBM	N
ZBTB14_3 Zfp161_bulyk_sc09-primary	Zbtb14	PBM	N
ZSCAN26_1 Zfp187_bulyk_sc09-primary	Zscan26	PBM	N
ZNF281_1 Zfp281_bulyk_sc09-primary	Zfp281	PBM	N
ZNF410_1 Zfp410_bulyk_sc09-primary	Zfp410	PBM	N
ZNF691_1 Zfp691_bulyk_sc09-primary	Zfp691	PBM	N
ZNF740_1 Zfp740_bulyk_sc09-primary	Zfp740	PBM	N
ZIC1_2 Zic1_bulyk_sc09-primary	Zic1	PBM	N
ZIC2_2 Zic2_bulyk_sc09-primary	Zic2	PBM	N
ZIC3_2 Zic3_bulyk_sc09-primary	Zic3	PBM	N
ZSCAN4_2 Zscan4_bulyk_sc09-primary	Zscan4	PBM	N
ALX3_1 Alx3_bulyk_cell08-3418.2	Alx3	PBM	N
ALX4_2 Alx4_bulyk_cell08-1744.1	Alx4	PBM	N
ARX_1 Arx_bulyk_cell08-1738.2	Arx	PBM	N
NKX3-2_2 Bapx1_bulyk_cell08-2343.1	Nkx3-2	PBM	N
BARHL1_1 Barhl1_bulyk_cell08-2590.2	Barhl1	PBM	N
BARHL2_1 Barhl2_bulyk_cell08-3868.1	Barhl2	PBM	N
BARX1_1 Barx1_bulyk_cell08-2877.1	Barx1	PBM	N
BARX2_1 Barx2_bulyk_cell08-3447.2	Barx2	PBM	N
BSX_1 Bsx_bulyk_cell08-3483.2	Bsx	PBM	N
ALX1_2 Cart1_bulyk_cell08-0997.1	Alx1	PBM	N
ALX1_3 Cart1_bulyk_cell08-1275.1	Alx1	PBM	N
CDX1_1 Cdx1_bulyk_cell08-2245.1	Cdx1	PBM	N
CDX2_2 Cdx2_bulyk_cell08-4272.1	Cdx2	PBM	N
CPHX_1 Cphx_bulyk_cell08-3484.1	Cphx	PBM	N
CRX_2 Crx_bulyk_cell08-3485.1	Crx	PBM	N
CUX1_6 Cutl1_bulyk_cell08-3494.1	Cux1	PBM	N
CUX1_7 Cutl1_bulyk_cell08-3494.2	Cux1	PBM	N
DBX1_1 Dbx1_bulyk_cell08-3486.1	Dbx1	PBM	N
DBX2_1 Dbx2_bulyk_cell08-3487.1	Dbx2	PBM	N
DLX1_1 Dlx1_bulyk_cell08-1741.2	Dlx1	PBM	N
DLX2_1 Dlx2_bulyk_cell08-2273.2	Dlx2	PBM	N
DLX3_1 Dlx3_bulyk_cell08-1030.1	Dlx3	PBM	N
DLX4_1 Dlx4_bulyk_cell08-3488.2	Dlx4	PBM	N
DLX5_1 Dlx5_bulyk_cell08-3419.2	Dlx5	PBM	N
DMBX1_1 Dmbx1_bulyk_cell08-2277.1	Dmbx1	PBM	N
DOBOX4_1 Dobox4_bulyk_cell08-3956.2	Dobox4	PBM	N
DOBOX5_1 Dobox5_bulyk_cell08-3493.1	Dobox5	PBM	N
DUX4_1 Duxl_bulyk_cell08-1286.2	Dux4	PBM	N
EMX2_1 Emx2_bulyk_cell08-3420.1	Emx2	PBM	N
EN1_3 En1_bulyk_cell08-3123.2	En1	PBM	N
EN2_1 En2_bulyk_cell08-0952.1	En2	PBM	N
ESX1_1 Esx1_bulyk_cell08-3124.2	Esx1	PBM	N
EVX1_1 Evx1_bulyk_cell08-3952.2	Evx1	PBM	N
EVX2_1 Evx2_bulyk_cell08-2645.3	Evx2	PBM	N
GBX1_1 Gbx1_bulyk_cell08-2883.2	Gbx1	PBM	N
GBX2_1 Gbx2_bulyk_cell08-3110.1	Gbx2	PBM	N
GSC_1 Gsc_bulyk_cell08-2327.3	Gsc	PBM	N
GSX2_1 Gsh2_bulyk_cell08-3990.2	Gsx2	PBM	N
HDX_1 Hdx_bulyk_cell08-3845.3	Hdx	PBM	N
HLX_1 Hlx1_bulyk_cell08-2350.1	Hlx	PBM	N
MNX1_1 Hlxb9_bulyk_cell08-3422.1	Mnx1	PBM	N
HMBOX1_1 Hmbox1_bulyk_cell08-2674.1	Hmbox1	PBM	N
HMX1_1 Hmx1_bulyk_cell08-3423.1	Hmx1	PBM	N
HMX2_1 Hmx2_bulyk_cell08-3424.3	Hmx2	PBM	N
HMX3_2 Hmx3_bulyk_cell08-3490.2	Hmx3	PBM	N
HOMEZ_1 Homez_bulyk_cell08-1063.2	Homez	PBM	N
HOXA10_1 Hoxa10_bulyk_cell08-2318.1	Hoxa10	PBM	N
HOXA11_1 Hoxa11_bulyk_cell08-2218.1	Hoxa11	PBM	N
HOXA13_1 Hoxa13_bulyk_cell08-3126.1	Hoxa13	PBM	N
HOXA1_1 Hoxa1_bulyk_cell08-3425.1	Hoxa1	PBM	N
HOXA2_1 Hoxa2_bulyk_cell08-3079.1	Hoxa2	PBM	N
HOXA3_3 Hoxa3_bulyk_cell08-2783.2	Hoxa3	PBM	N
HOXA4_2 Hoxa4_bulyk_cell08-3426.1	Hoxa4	PBM	N
HOXA5_3 Hoxa5_bulyk_cell08-3415.1	Hoxa5	PBM	N
HOXA6_1 Hoxa6_bulyk_cell08-1040.1	Hoxa6	PBM	N
